baseline,item,person,random_item,cells
0.40233814842165716,0.14401066118134642,0.3666954220914135,0.10717007285109581,579869
0.40537973047429754,0.14660210023736997,0.36764763176139514,0.12801731791284343,580178
0.40280967241310384,0.1441095297638676,0.36711904145389074,0.11922545552495267,578963
0.40402355721764727,0.1413896814078729,0.36756640889084424,0.11286348448605266,578694
